"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT04","WT06","WT08","WT11","WT13","WT14","WT16","WT17","WT18","WT19","WT22"
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-05-12","4.92"," 1429"," 1710","0.00","0.0","0",,"74","52","  140","  160","14.1","19.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-05-13","3.13"," 1720"," 1911","0.00","0.0","0",,"67","52","  150","  160","10.1","14.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-05-14","5.37"," 1817"," 1803","0.00","0.0","0",,"64","57","  150","  180","10.1","15.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-05-15","4.25"," 0550"," 0548","0.89","0.0","0",,"69","58","   80","   90","10.1","14.1","    1","    1",,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-05-16","9.62"," 2326"," 2110","0.17","0.0","0",,"62","53","   60","   70","17.9","25.1","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-05-17","12.75"," 0437"," 0436","0.67","0.0","0",,"60","52","   60","   70","23.0","32.0","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-05-18","7.38"," 0011"," 0029","2.18","0.0","0",,"67","54","   60","   70","21.0","28.0","    1","    1",,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-05-19","4.25"," 1530",,"0.00","0.0","0",,"75","60","   80",,"10.1",,"    1",,,,"    1",,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-05-20","1.12"," 1014",,"0.24","0.0","0",,"64","57",,,"6.0",,"    1",,,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-05-21","3.13"," 1716"," 1659","0.07","0.0","0",,"78","55","   60","   60","14.1","17.9","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-05-22","5.37"," 2356"," 1338","0.00","0.0","0",,"58","54","  130","  150","10.1","15.0","    1",,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-05-23","5.37"," 1018"," 1017","0.10","0.0","0",,"67","55","  150","  160","12.1","17.9","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-05-24","5.37"," 1527"," 1428","0.00","0.0","0",,"81","66","  240","  280","13.0","17.9","    1",,,,"    1",,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-05-25","3.58"," 2104"," 2204","0.00","0.0","0",,"84","65","  150","  180","10.1","17.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-05-26","4.92"," 1116"," 1320","0.00","0.0","0",,"78","64","  150","  140","14.1","21.0","    1",,,,"    1",,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-05-27","5.14"," 1342"," 1430","0.00","0.0","0",,"83","65","  150","  220","8.9","16.1","    1",,,,"    1",,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-05-28","5.37"," 1704"," 1703","0.00","0.0","0",,"84","67","  160","  180","17.0","25.1","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-05-29","5.14"," 2253"," 2252","0.00","0.0","0",,"82","67","  210","  240","12.1","17.9","    1",,,,"    1",,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-05-30","4.47"," 0533",,"0.29","0.0","0",,"86","70","  210",,"10.1",,"    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-05-31","4.70"," 1103",,"0.00","0.0","0",,"89","69","  100",,"10.1",,"    1",,,,"    1",,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-01","5.82"," 2227"," 2009","0.00","0.0","0",,"90","69","  280","  230","14.1","21.9","    1",,,,"    1",,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-02","8.50"," 1243"," 1243","0.00","0.0","0",,"80","62","  290","  300","19.9","33.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-03","6.71"," 1249"," 1249","0.00","0.0","0",,"76","57","  280","  270","17.9","25.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-04","4.92"," 1241"," 1241","0.00","0.0","0",,"75","59","  270","  270","14.1","19.9",,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-05","4.03"," 0107"," 1755","0.00","0.0","0",,"70","56","   90","  120","13.0","15.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-06","4.03"," 2250"," 2249","0.00","0.0","0",,"81","60","  240","  230","12.1","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-07","5.14"," 1421"," 1219","0.00","0.0","0",,"87","66","  260","  220","14.1","21.9",,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-08","3.80"," 1639"," 2006","0.00","0.0","0",,"94","73","  230","  230","8.9","14.1",,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-09","3.58"," 1712"," 1714","0.07","0.0","0",,"95","69","  350","  320","17.9","31.1","    1",,,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-10","4.70"," 2355"," 2136","0.00","0.0","0",,"87","70","   70","  140","12.1","16.1","    1",,,,"    1",,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-11","10.07"," 1459"," 1909","0.55","0.0","0",,"72","59","   70","   60","21.0","29.1","    1",,,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-12","5.82"," 0253"," 0252","0.05","0.0","0",,"74","58","   50","   50","15.0","21.0","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-13","4.47"," 1440"," 1634","0.05","0.0","0",,"73","60","  290","  280","13.0","17.9","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-14","4.70"," 0823"," 0813","0.05","0.0","0",,"72","58","   60","   60","15.0","17.9","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-15","4.92"," 1250"," 1249","0.00","0.0","0",,"83","56","   40","   70","13.0","17.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-16","4.47"," 9999",,"0.00","0.0","0",,"84","62","  260",,"8.9",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-17","2.68"," 9999",,"1.82","0.0","0",,"76","64","  120",,"8.1",,"    1","    1",,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-18","1.79"," 1259"," 1231","0.00","0.0","0",,"83","64","  270","  310","8.9","14.1","    1",,,,"    1",,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-19","4.03"," 1146"," 1145","0.00","0.0","0",,"83","69","   50","   60","12.1","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-20","3.36"," 2226"," 1801","0.00","0.0","0",,"81","67","  230","  160","8.9","15.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-21","4.25"," 0234"," 2247","0.00","0.0","0",,"82","70","  240","  220","12.1","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-22","3.13"," 1118"," 1622","0.27","0.0","0",,"80","71","   70","  150","13.0","17.0","    1","    1",,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-23","6.49"," 1617"," 1617","0.26","0.0","0",,"71","66","   40","   30","16.1","23.0","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-24","5.37"," 1947"," 2009","0.03","0.0","0",,"70","65","   50","   60","12.1","14.1","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-25","4.03"," 2042"," 1916","0.00","0.0","0",,"80","64","  260","  270","10.1","15.0","    1",,,,"    1",,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-26","4.25"," 1403"," 1401","0.00","0.0","0",,"79","66","  280","  270","10.1","15.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-27","2.24"," 2013"," 2013","0.00","0.0","0",,"82","66","  160","  150","8.9","13.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-28","2.46"," 1333"," 1329","0.00","0.0","0",,"83","72","  150","  150","10.1","16.1","    1",,,,"    1",,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-29","3.80"," 1433"," 1433","0.10","0.0","0",,"82","69","  310","  280","14.1","19.9","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06-30","4.92"," 1528"," 1258","0.00","0.0","0",,"82","65","  270","  250","12.1","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-01","3.58"," 1241"," 1239","0.00","0.0","0",,"83","63","   50","   50","12.1","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-02","3.36"," 1824"," 1915","0.00","0.0","0",,"86","68","  170","  160","10.1","19.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-03","3.36"," 0508"," 0535","0.84","0.0","0",,"74","69","  250","  220","14.1","17.9","    1","    1",,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-04","2.46"," 1337"," 1512","0.00","0.0","0",,"86","70","  250","  230","13.0","17.9","    1",,,,"    1",,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-05","4.03"," 1343"," 1311","0.00","0.0","0",,"87","70","  280","  310","12.1","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-06","4.25"," 1734"," 1444","0.00","0.0","0",,"89","73","  230","  130","13.0","17.9",,,,,"    1",,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-07","3.80"," 2338"," 1532","0.00","0.0","0",,"92","74","  210","  170","10.1","17.0",,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-08","3.36"," 2323"," 2308","0.40","0.0","0",,"85","68","   60","   60","13.0","17.0","    1",,,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-09","4.47"," 1648"," 1647","0.00","0.0","0",,"88","67","  290","  290","13.0","17.0","    1",,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-10","2.01"," 1604"," 1831","0.00","0.0","0",,"86","68","  230","  150","10.1","13.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-11","5.14"," 2356"," 2356","0.00","0.0","0",,"91","74","  220","  220","14.1","19.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-12","7.16"," 1232"," 0008","0.00","0.0","0",,"93","78","  270","  220","15.0","23.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-13","5.59"," 1824"," 1821","0.11","0.0","0",,"86","69","  290","  290","16.1","25.1","    1",,,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-14","6.93"," 1307"," 1314","0.00","0.0","0",,"84","64","   50","   90","17.0","23.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-15","4.25"," 1102"," 1350","0.00","0.0","0",,"87","66","   60","  290","10.1","17.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-16","4.70"," 2322"," 2030","0.00","0.0","0",,"90","70","  240","  220","10.1","17.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-17","5.82"," 1324"," 2213","0.00","0.0","0",,"91","72","  280","  230","13.0","17.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-18","5.37"," 1239"," 1540","0.11","0.0","0",,"95","75","  270","  250","14.1","19.9","    1",,,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-19","4.03"," 1634"," 1416","0.00","0.0","0",,"94","75","   50","   40","12.1","17.0","    1",,,,"    1",,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-20","3.58"," 1600"," 1821","0.00","0.0","0",,"89","75","  140","  150","10.1","15.0","    1",,,,"    1",,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-21","5.82"," 2039"," 1319","0.00","0.0","0",,"97","75","  210","  250","15.0","21.9","    1",,,,"    1",,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-22","4.47"," 1443"," 0129","0.00","0.0","0",,"104","84","  280","  220","12.1","17.0",,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-23","4.03"," 1721"," 0857","0.00","0.0","0",,"100","83","  270","  290","12.1","17.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-24","3.58"," 1439"," 1437","0.03","0.0","0",,"91","78","   50","   30","13.0","17.0","    1",,,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-25","5.37"," 1227"," 1226","0.32","0.0","0",,"80","68","  160","  180","13.0","21.0","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-26","3.58"," 1934"," 1934","0.14","0.0","0",,"90","69","  330","  320","15.0","25.1","    1",,,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-27","4.25"," 0908"," 1224","0.00","0.0","0",,"84","68","  290","  270","13.0","17.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-28","3.13"," 2226"," 1545","0.00","0.0","0",,"87","71","  210","  120","10.1","15.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-29","3.80"," 1806"," 1806","1.08","0.0","0",,"84","71","   70","   70","13.0","16.1","    1","    1",,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-30","5.37"," 1718"," 1514","0.00","0.0","0",,"91","74","  290","  290","13.0","17.9","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07-31","2.91"," 2225"," 2225","0.00","0.0","0",,"91","71","  260","  270","10.1","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-01","3.13"," 1539"," 1538","0.02","0.0","0",,"94","71","  100","  110","17.0","23.0","    1",,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-02","3.80"," 1710"," 1710","0.00","0.0","0",,"91","73","  260","  280","13.0","17.9",,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-03","3.13"," 1832"," 1620","0.76","0.0","0",,"88","67","  120","  170","12.1","16.1","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-04","4.70"," 1413"," 1413","0.00","0.0","0",,"84","67","   50","   50","15.0","17.0","    1",,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-05","4.47"," 1449"," 2204","0.00","0.0","0",,"86","70","  160","  180","13.0","17.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-06","5.82"," 1822"," 1800","0.19","0.0","0",,"85","72","  160","  180","13.0","19.9","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-07","3.58"," 0647"," 2001","0.16","0.0","0",,"89","73","  200","  350","13.0","19.9","    1",,,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-08","4.25"," 1601"," 1601","0.00","0.0","0",,"90","74","   30","   60","17.0","23.0",,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-09","4.47"," 1433"," 1431","2.09","0.0","0",,"83","71","  150","  170","10.1","17.0","    1","    1",,,"    1",,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-10","5.37"," 1641"," 1640","0.00","0.0","0",,"86","70","  270","  260","15.0","21.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-11","3.58"," 1559"," 1517","0.00","0.0","0",,"82","69","  270","  270","13.0","17.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-12","2.91"," 1205"," 0956","0.00","0.0","0",,"84","64","  240","  270","10.1","15.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-13","2.91"," 2138"," 1810","0.00","0.0","0",,"85","69","  240","  200","10.1","17.0",,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-14","4.92"," 2100"," 2059","5.81","0.0","0",,"72","67","  130","  130","15.0","23.9","    1","    1",,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-15","4.25"," 2359"," 2352","0.56","0.0","0",,"77","68","   60","   60","10.1","13.0","    1","    1",,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-16","4.70"," 0503"," 0116","0.02","0.0","0",,"78","65","   60","   70","13.0","17.0","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-17","1.79"," 2349"," 2324","0.00","0.0","0",,"86","66","  220","  240","8.9","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-18","4.92"," 2128"," 2127","0.07","0.0","0",,"83","67","  210","  210","14.1","21.9","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-19","3.36"," 1822"," 1821","1.24","0.0","0",,"84","65","  260","  280","17.9","29.1","    1","    1",,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-20","2.24"," 2253"," 2256","0.00","0.0","0",,"85","64","  230","  230","8.9","14.1","    1",,,,"    1",,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-21","4.92"," 1549"," 1600","0.67","0.0","0",,"84","70","  150","  160","13.0","21.9","    1",,,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-22","6.93"," 1105"," 1104","0.00","0.0","0",,"77","65","  280","  270","14.1","23.9","    1",,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-23","3.80"," 1707"," 1324","0.00","0.0","0",,"79","61","  260","  280","10.1","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-24","7.38"," 1646"," 1545","0.00","0.0","0",,"80","67","  180","  180","14.1","23.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-25","6.49"," 2016"," 2016","0.49","0.0","0",,"78","72","  220","  220","15.0","23.0","    1","    1",,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-26","2.01"," 1010"," 1007","0.00","0.0","0",,"83","71","   50","   50","8.9","13.0","    1",,,,"    1",,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-27","7.61"," 2357"," 2100","2.88","0.0","0",,"78","71","   60","   70","21.9","36.9","    1","    1",,,"    1",,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-28","14.09"," 0259"," 0258","3.99","0.0","0",,"75","65","   70","   70","32.0","59.9","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-29","4.03"," 0916"," 0844","0.00","0.0","0",,"77","59","  300","  300","12.1","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-30","3.36"," 1138"," 1136","0.00","0.0","0",,"82","61","   60","   70","13.0","17.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08-31","2.24"," 1149"," 1148","0.00","0.0","0",,"85","63","   50","   50","8.9","12.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-01","3.58"," 1619"," 1558","0.00","0.0","0",,"83","66","  140","  150","10.1","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-02","3.58"," 0828"," 2301","0.00","0.0","0",,"78","65","   50","  220","10.1","13.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-03","4.47"," 1514"," 2351","0.00","0.0","0",,"83","66","  220","  220","10.1","15.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-04","5.14"," 1048"," 1047","0.00","0.0","0",,"86","72","  230","  220","13.0","17.9",,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-05","5.14"," 0226"," 0045","0.00","0.0","0",,"81","72","  230","  240","13.0","21.0",,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-06","8.50"," 0815"," 2122","3.22","0.0","0",,"75","60","   50","   70","17.9","25.1","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-07","10.74"," 2137"," 2229","1.21","0.0","0",,"68","62","   60","   60","17.9","25.9","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-08","6.71"," 2050"," 1111","0.90","0.0","0",,"79","63","   60","   50","17.0","23.0","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-09","4.47"," 1139"," 1537","0.00","0.0","0",,"84","67","   60","  230","10.1","14.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-10","3.80"," 1116"," 1116","0.00","0.0","0",,"80","68","   50","   50","12.1","16.1",,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-11","4.47"," 0800"," 0404","0.01","0.0","0",,"71","64","   60","   60","10.1","16.1","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-12","2.01"," 1641"," 1641","0.00","0.0","0",,"80","66","  160","  160","8.9","15.0","    1",,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-13","4.70"," 1803"," 1936","0.00","0.0","0",,"82","67","  230","  200","13.0","17.9","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-14","4.92"," 2059"," 2121","0.00","0.0","0",,"85","70","  230","  240","12.1","17.9","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-15","4.70"," 1744"," 1709","0.07","0.0","0",,"76","53","  340","  300","15.0","25.1","    1",,,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-16","5.37"," 1042"," 0900","0.00","0.0","0",,"65","51","  280","  340","13.0","21.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-17","5.37"," 0931"," 0930","0.00","0.0","0",,"65","53","   70","   80","16.1","21.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-18","7.38"," 1124"," 0921","0.00","0.0","0",,"68","53","   60","   70","17.0","25.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-19","4.92"," 0928"," 1506","0.00","0.0","0",,"68","52","   50","  230","10.1","15.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-20","4.03"," 1205"," 0811","0.06","0.0","0",,"68","61","  130","  220","13.0","19.9","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-21","2.24"," 2012"," 1341","0.06","0.0","0",,"73","63","  120","  170","8.9","16.1","    1",,,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-22","1.57"," 1441"," 1606","0.02","0.0","0",,"80","68","  170","  150","8.9","15.0","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-23","4.25"," 2215"," 2351","2.61","0.0","0",,"73","69","  150","  160","10.1","15.0","    1","    1",,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-24","2.01"," 0354"," 0359","0.00","0.0","0",,"76","70","  330","  310","8.9","15.0","    1",,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-25","0.89"," 1009"," 0934","0.00","0.0","0",,"80","70","   40","   60","6.9","10.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-26","1.12"," 1634"," 1633","0.00","0.0","0",,"80","68","  140","  140","8.9","12.1","    1",,,,"    1",,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-27","3.58"," 1812"," 1809","0.00","0.0","0",,"77","69","  140","  140","12.1","15.0","    1",,,,"    1",,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-28","5.82"," 1512"," 1026","0.11","0.0","0",,"74","68","  130","   80","13.0","17.9","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-29","4.70"," 1438"," 1438","0.40","0.0","0",,"73","61","  250","  250","17.0","29.1","    1",,,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09-30","3.80"," 1758"," 1106","0.72","0.0","0",,"76","58","  260","  150","12.1","17.0","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-10-01","4.92",,,"0.39","0.0","0",,"67","50","   40","   30","13.0","17.9",,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-10-02","4.92",,,"0.06","0.0","0",,"64","50","  150","  160","14.1","23.0",,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-10-03","2.46",,,"0.05","0.0","0",,"58","48","  190","  150","8.9","13.0",,,,,,,,,"    1",,,,
