DATE,RENT,tripduration,id,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5
3/28/2017,21589,14263974,1343,5.82,0.72,0,0,46,41,70,60,14.1,21
3/29/2017,42430,35551207,1344,7.83,0,0,0,60,42,30,40,18.1,27.1
3/30/2017,39746,31634644,1345,5.82,0.01,0,0,52,38,60,60,15,19.9
3/31/2017,6946,4549571,1346,10.29,1.51,0,0,43,37,70,60,25.9,40.9
4/1/2017,23849,26620962,1347,7.61,0,0,0,48,37,70,60,25.9,38.9
4/2/2017,39780,56122730,1348,5.37,0,0,0,63,40,290,310,14.1,23.9
4/3/2017,43485,47275459,1349,4.92,0.03,0,0,63,48,170,180,18.1,23.9
4/4/2017,29991,30374542,1350,6.93,1.18,0,0,51,45,80,90,18.1,25.1
4/5/2017,47636,56111095,1351,3.36,0,0,0,65,45,120,170,14.1,25.1
4/6/2017,18020,17375286,1352,9.17,0.73,0,0,53,40,60,70,21.9,30
4/7/2017,35779,26300658,1353,10.51,0,0,0,51,40,290,290,17,30
4/8/2017,35936,41538196,1354,8.28,0,0,0,57,40,310,300,17,28
4/9/2017,43896,61365937,1355,4.92,0,0,0,67,45,240,240,13,23
4/10/2017,50424,63589636,1356,6.04,0,0,0,74,53,160,230,13,19.9
4/11/2017,57310,80496106,1357,5.59,0,0,0,80,61,260,240,14.1,23
4/12/2017,51188,44820302,1358,2.91,0.02,0,0,76,58,40,300,10.1,21
4/13/2017,52915,49263055,1359,5.14,0,0,0,65,48,350,310,14.1,23
4/14/2017,52232,60094352,1360,3.8,0,0,0,66,48,180,180,10.1,18.1
4/15/2017,42531,49680588,1361,5.59,0,0,0,65,51,180,240,12.1,19
4/16/2017,48140,89063162,1362,7.38,0,0,0,87,59,310,310,21,36.9
4/17/2017,53247,48922980,1363,6.71,0,0,0,74,58,360,340,14.1,23.9
4/18/2017,53809,47451850,1364,6.93,0,0,0,65,47,170,170,15,23.9
4/19/2017,45787,34778458,1365,5.59,0,0,0,54,45,180,160,16.1,23
4/20/2017,44264,52349655,1366,4.03,0.17,0,0,66,50,140,150,13,19.9
4/21/2017,39868,31502105,1367,7.38,0.29,0,0,53,48,70,50,14.1,19
4/22/2017,34596,35259375,1368,3.58,0.11,0,0,57,49,20,310,10.1,16.1
4/23/2017,49107,60980887,1369,4.92,0,0,0,66,46,160,20,12.1,17
4/24/2017,48692,40992320,1370,3.58,0,0,0,60,48,60,60,10.1,14.1
4/25/2017,20332,14143052,1371,13.2,0.91,0,0,54,49,70,60,25.1,38.9
4/26/2017,37727,28773007,1372,4.92,0.34,0,0,60,53,70,60,18.1,23.9
4/27/2017,52035,46800165,1373,2.91,0,0,0,70,57,160,160,16.1,21.9
4/28/2017,62199,62483163,1374,3.13,0,0,0,85,58,210,190,12.1,19
4/29/2017,57701,77625634,1375,5.14,0.06,0,0,85,64,280,290,23,36.9
4/30/2017,42928,46194111,1376,6.71,0,0,0,67,52,80,150,14.1,21.9
5/1/2017,56218,52935949,1377,5.14,0,0,0,74,49,180,180,12.1,21
5/2/2017,61207,66025734,1378,7.83,0,0,0,75,62,270,240,19.9,32
5/3/2017,59252,62479148,1379,8.28,0,0,0,65,51,310,310,18.1,31.1
5/4/2017,57429,58010288,1380,5.37,0,0,0,64,47,170,160,13,21.9
5/5/2017,24009,18624137,1381,6.49,3.02,0,0,59,51,70,50,16.1,23
5/6/2017,46618,49905291,1382,6.04,0.18,0,0,67,52,180,170,15,25.9
5/7/2017,34293,31632159,1383,5.59,0.01,0,0,56,47,280,270,14.1,21.9
5/8/2017,51553,43483190,1384,5.82,0,0,0,57,44,290,290,15,25.9
5/9/2017,56461,47165396,1385,4.47,0,0,0,63,47,50,60,12.1,17
5/10/2017,58454,54330595,1386,3.36,0,0,0,63,49,330,NA,6.9,NA
5/11/2017,57208,47661339,1387,3.58,0,0,0,62,51,170,NA,6.9,NA
5/12/2017,56675,50891669,1388,4.03,0,0,0,65,48,80,160,12.1,17
5/13/2017,5704,6663061,1389,7.61,1.61,0,0,53,45,50,50,18.1,31.1
5/14/2017,38729,40821600,1390,5.37,0.02,0,0,67,46,310,290,15,30
5/15/2017,54715,46682935,1391,8.95,0,0,0,68,53,300,310,18.1,34
5/16/2017,64504,59756467,1392,4.25,0,0,0,79,56,300,290,12.1,18.1
5/17/2017,65794,67657838,1393,5.59,0,0,0,90,65,250,240,12.1,23
5/18/2017,63753,58349127,1394,5.59,0,0,0,92,75,250,200,14.1,23
5/19/2017,62143,59012322,1395,6.26,0,0,0,91,66,40,40,16.1,25.1
5/20/2017,47859,52104315,1396,4.03,0.01,0,0,65,55,60,60,16.1,23
5/21/2017,54874,69951163,1397,4.03,0,0,0,69,52,170,170,12.1,19
5/22/2017,24627,18357196,1398,2.68,0.59,0,0,61,53,140,140,10.1,16.1
5/23/2017,60032,57292978,1399,2.24,0,0,0,69,56,20,20,10.1,15
5/24/2017,60622,60540228,1400,4.92,0.04,0,0,69,56,60,80,14.1,19
5/25/2017,17495,12208613,1401,8.05,0.58,0,0,59,56,50,80,16.1,28
5/26/2017,53768,56887748,1402,4.92,0.1,0,0,73,56,290,270,16.1,25.1
5/27/2017,46534,56077065,1403,3.13,0,0,0,71,59,120,290,8.1,13
5/28/2017,46727,69943846,1404,4.47,0,0,0,71,58,160,170,12.1,21
5/29/2017,26322,24053968,1405,5.14,0.13,0,0,61,56,60,80,12.1,14.1
5/30/2017,50194,43962572,1406,2.68,0.06,0,0,60,55,160,150,12.1,17
5/31/2017,59495,54338401,1407,2.46,0.03,0,0,75,58,60,50,12.1,17
6/1/2017,67403,63857360,1408,3.8,0,0,0,79,59,280,270,13,21.9
6/2/2017,66907,65322989,1409,4.47,0.01,0,0,76,57,280,260,16.1,23.9
6/3/2017,56264,65502428,1410,3.58,0.01,0,0,73,55,300,320,13,23.9
6/4/2017,40138,42642853,1411,2.24,0.09,0,0,70,56,180,150,8.1,14.1
6/5/2017,55883,52439836,1412,4.92,0.02,0,0,67,58,70,60,16.1,21.9
6/6/2017,41268,30651985,1413,7.16,0.06,0,0,58,52,80,80,13,23
6/7/2017,64453,61424412,1414,3.36,0,0,0,67,51,50,60,12.1,17
6/8/2017,62653,58607141,1415,3.8,0,0,0,69,55,160,140,8.9,15
6/9/2017,66506,77760038,1416,4.7,0,0,0,80,53,280,300,13,21
6/10/2017,57087,73326394,1417,3.58,0,0,0,85,66,250,260,14.1,23
6/11/2017,51427,62967754,1418,5.14,0,0,0,90,72,270,270,14.1,25.9
6/12/2017,57871,54494748,1419,3.8,0,0,0,93,76,270,260,12.1,18.1
6/13/2017,60921,55610774,1420,3.13,0,0,0,94,77,250,250,10.1,19.9
6/14/2017,60513,63260894,1421,4.7,0.29,0,0,84,69,50,50,13,19
6/15/2017,64763,71553295,1422,4.25,0,0,0,76,64,170,160,12.1,19
6/16/2017,56403,56159532,1423,5.14,0,0,0,68,63,120,120,10.1,17
6/17/2017,34900,38691472,1424,2.24,1.39,0,0,74,66,170,140,6.9,11
6/18/2017,49472,67447897,1425,3.58,0,0,0,85,70,180,170,10.1,21
6/19/2017,38310,37080222,1426,3.8,1.35,0,0,88,70,250,290,13,34
6/20/2017,64673,67498873,1427,5.14,0.03,0,0,83,71,290,250,15,23.9
6/21/2017,67218,70372041,1428,4.7,0,0,0,83,71,270,270,13,23
6/22/2017,66308,69676806,1429,2.24,0,0,0,83,68,240,180,8.1,19
6/23/2017,55323,54441877,1430,4.92,0.04,0,0,83,76,240,270,15,25.9
6/24/2017,52153,64792187,1431,5.37,1.29,0,0,84,71,290,280,17,28
6/25/2017,54655,76091900,1432,2.46,0,0,0,83,68,350,280,12.1,21.9
6/26/2017,62669,75695391,1433,3.13,0,0,0,79,64,270,180,12.1,19
6/27/2017,64767,64010027,1434,3.58,0.18,0,0,77,60,290,290,12.1,19.9
6/28/2017,67752,80132796,1435,4.92,0,0,0,78,61,260,260,15,21.9
6/29/2017,64272,67156224,1436,5.37,0,0,0,82,68,240,240,12.1,21.9
6/30/2017,58662,69029868,1437,5.82,0,0,0,88,73,230,250,13,23.9
7/1/2017,36737,50882019,1438,4.03,0.23,0,0,85,71,260,200,14.1,23.9
7/2/2017,43036,69462762,1439,4.92,0,0,0,87,72,270,260,12.1,19
7/3/2017,48193,61921034,1440,1.79,0.45,0,0,88,71,340,320,16.1,28
7/4/2017,49924,75966148,1441,2.68,0,0,0,85,70,260,80,8.1,11
7/5/2017,60321,65169376,1442,4.92,0,0,0,85,70,160,180,12.1,19
7/6/2017,62147,65977035,1443,3.58,0,0,0,77,71,160,150,10.1,14.1
7/7/2017,44068,41784883,1444,5.37,1.78,0,0,80,68,70,310,14.1,21.9
7/8/2017,55015,66935819,1445,3.36,0,0,0,84,69,280,260,16.1,23
7/9/2017,57118,69903995,1446,3.58,0,0,0,81,67,270,290,12.1,17
7/10/2017,60907,60541361,1447,3.36,0,0,0,84,68,150,170,10.1,19.9
7/11/2017,61671,58658915,1448,3.13,0,0,0,85,75,260,260,13,21.9
7/12/2017,61786,57417746,1449,5.14,0,0,0,88,77,270,260,16.1,25.1
7/13/2017,56475,58730811,1450,4.92,0,0,0,90,73,260,270,14.1,21.9
7/14/2017,31851,31567033,1451,4.7,0.35,0,0,73,65,70,70,13,17
7/15/2017,56499,64393621,1452,3.36,0,0,0,84,68,280,290,12.1,17
7/16/2017,56833,73278851,1453,2.68,0,0,0,87,68,160,150,8.9,16.1
7/17/2017,62555,62443295,1454,2.68,0,0,0,85,73,160,170,12.1,21
7/18/2017,66234,66192151,1455,2.91,0,0,0,88,73,230,240,10.1,18.1
7/19/2017,63915,62193469,1456,3.13,0,0,0,92,77,280,280,12.1,16.1
7/20/2017,59663,54365296,1457,2.91,0.01,0,0,94,77,280,250,12.1,17
7/21/2017,60072,56816373,1458,3.8,0,0,0,92,76,280,260,10.1,18.1
7/22/2017,48011,54644230,1459,2.46,0.57,0,0,92,71,170,150,8.1,13
7/23/2017,46942,49233583,1460,2.68,0.06,0,0,79,71,150,160,10.1,17
7/24/2017,43792,39471064,1461,6.71,0.74,0,0,73,63,70,80,15,23
7/25/2017,65336,58342927,1462,5.14,0,0,0,71,62,60,60,10.1,14.1
7/26/2017,70323,67827546,1463,3.8,0,0,0,77,65,70,180,8.9,17
7/27/2017,65769,57774468,1464,2.46,0,0,0,78,65,260,240,8.9,17
7/28/2017,63899,58531412,1465,2.91,0,0,0,85,71,50,30,12.1,17
7/29/2017,52947,55161477,1466,9.4,0,0,0,77,67,60,60,17,25.1
7/30/2017,59342,67755618,1467,4.25,0,0,0,82,64,60,50,12.1,16.1
7/31/2017,64218,56639437,1468,2.01,0,0,0,88,66,70,260,8.9,14.1
8/1/2017,66677,70676344,1469,2.68,0,0,0,92,71,150,240,8.1,14.1
8/2/2017,56184,67509378,1470,1.57,0.09,0,0,86,69,310,320,12.1,19
8/3/2017,66149,76036485,1471,1.79,0,0,0,87,68,160,150,8.9,19
8/4/2017,56394,62720692,1472,4.25,0.15,0,0,84,69,160,140,13,21.9
8/5/2017,58971,86403991,1473,4.47,0.3,0,0,78,69,290,290,14.1,21.9
8/6/2017,56476,76400473,1474,3.8,0,0,0,76,64,280,330,10.1,16.1
8/7/2017,23395,17247348,1475,2.46,0.76,0,0,71,64,150,170,8.9,18.1
8/8/2017,65233,70933079,1476,2.91,0,0,0,78,65,60,20,8.9,15
8/9/2017,67884,88924174,1477,1.34,0,0,0,85,64,180,200,8.1,14.1
8/10/2017,66249,65043187,1478,2.24,0,0,0,83,68,160,150,8.9,16.1
8/11/2017,63140,73794253,1479,2.68,0,0,0,82,69,160,160,12.1,18.1
8/12/2017,60540,84026909,1480,3.36,0.11,0,0,77,64,140,180,8.9,16.1
8/13/2017,57518,75069588,1481,3.8,0,0,0,83,71,20,280,10.1,17
8/14/2017,61482,85959238,1482,2.24,0,0,0,80,70,250,170,8.9,13
8/15/2017,52461,48987892,1483,1.12,0.45,0,0,74,68,230,250,8.1,13
8/16/2017,68436,73566605,1484,2.24,0,0,0,87,70,60,290,10.1,15
8/17/2017,66656,70355951,1485,3.13,0,0,0,83,69,160,160,10.1,16.1
8/18/2017,36620,37615955,1486,3.36,0.88,0,0,82,73,250,240,10.1,19
8/19/2017,62442,90668746,1487,2.91,0,0,0,86,73,260,260,12.1,17
8/20/2017,55442,67565944,1488,4.47,0,0,0,81,69,290,340,10.1,18.1
8/21/2017,61059,67451602,1489,3.36,0,0,0,87,71,240,250,12.1,19
8/22/2017,60541,71522374,1490,5.14,0.3,0,0,89,72,250,270,14.1,25.1
8/23/2017,65070,79090558,1491,4.03,0,0,0,81,70,280,310,10.1,19.9
8/24/2017,66307,79561566,1492,3.13,0,0,0,80,65,360,280,10.1,15
8/25/2017,64217,65450841,1493,2.46,0,0,0,78,63,60,50,8.9,15
8/26/2017,50109,57535224,1494,3.8,0,0,0,78,62,40,60,8.9,14.1
8/27/2017,54598,74045821,1495,4.47,0,0,0,78,63,70,60,13,17
8/28/2017,60886,61460339,1496,6.26,0,0,0,76,63,70,50,16.1,21.9
8/29/2017,35152,31383147,1497,8.05,0.29,0,0,68,61,80,90,16.1,25.1
8/30/2017,65329,64061738,1498,5.14,0.01,0,0,78,60,40,30,13,18.1
8/31/2017,64881,60233328,1499,3.8,0,0,0,81,64,270,270,14.1,23
9/1/2017,54881,55634474,1500,4.92,0,0,0,71,55,300,280,10.1,19
9/2/2017,37812,48558503,1501,5.59,0.53,0,0,68,54,120,110,10.1,17
9/3/2017,30955,37332271,1502,5.59,0.74,0,0,69,59,100,120,12.1,19
9/4/2017,55285,75436428,1503,4.7,0,0,0,80,61,240,270,12.1,21.9
9/5/2017,65445,68107076,1504,3.13,0,0,0,85,69,290,280,15,25.1
9/6/2017,42295,35230318,1505,3.8,0.42,0,0,72,61,60,30,14.1,21.9
9/7/2017,69519,70349049,1506,4.92,0.01,0,0,71,59,250,260,14.1,25.9
9/8/2017,69574,66346250,1507,3.8,0,0,0,71,58,280,280,13,21.9
9/9/2017,60155,68460141,1508,4.03,0,0,0,70,55,70,40,12.1,18.1
9/10/2017,60711,68457603,1509,5.82,0,0,0,72,57,50,60,15,21
9/11/2017,71917,70531473,1510,2.01,0,0,0,76,55,10,30,8.9,12.1
9/12/2017,74580,69183896,1511,1.34,0,0,0,78,59,260,260,8.1,15
9/13/2017,69566,67018425,1512,2.46,0.06,0,0,83,64,250,260,8.9,17
9/14/2017,72071,63199308,1513,2.24,0.02,0,0,81,70,150,240,10.1,18.1
9/15/2017,72297,74814470,1514,1.57,0,0,0,81,67,250,250,8.1,12.1
9/16/2017,61036,67217804,1515,2.91,0,0,0,82,70,150,160,8.9,14.1
9/17/2017,59967,67214582,1516,2.68,0,0,0,81,68,170,170,8.1,13
9/18/2017,64130,56402097,1517,6.93,0,0,0,73,68,70,80,13,18.1
9/19/2017,57910,48540272,1518,9.84,0.22,0,0,78,69,60,50,21,29.1
9/20/2017,71150,65424314,1519,6.26,0,0,0,79,71,10,30,15,25.1
9/21/2017,67742,61353350,1520,5.59,0,0,0,80,71,50,10,13,19.9
9/22/2017,70127,72541285,1521,7.16,0,0,0,82,66,20,30,14.1,23
9/23/2017,62687,82291523,1522,4.7,0,0,0,87,68,60,40,12.1,18.1
9/24/2017,57458,63905352,1523,1.57,0,0,0,91,69,30,30,8.9,12.1
9/25/2017,69200,61002925,1524,2.91,0,0,0,88,70,50,150,8.9,14.1
9/26/2017,71518,60574190,1525,2.01,0,0,0,84,68,70,60,8.1,12.1
9/27/2017,69897,60200759,1526,3.8,0,0,0,87,69,60,50,12.1,16.1
9/28/2017,70883,60845452,1527,5.82,0,0,0,79,59,300,310,15,23.9
9/29/2017,67177,59783242,1528,2.46,0,0,0,68,55,270,280,8.9,15
9/30/2017,50153,46673822,1529,6.26,0,0,0,66,54,60,30,17,23
